mean_pixels,std_pixels,median_pixels,mean_hist,std_hist,median_hist,label
68.73907470703125,87.31617812539142,0.0,3072.0,6395.243183413747,1372.5,1.0
87.689453125,78.13862847437993,98.0,3072.0,4206.447996825826,1636.5,1.0
55.82037353515625,76.28290000044348,0.0,3072.0,6580.398107257645,1072.5,1.0
108.4256591796875,70.80762195525324,114.0,3072.0,2859.3332701873,2214.0,1.0
38.3416748046875,54.04533534891128,0.0,3072.0,6983.029491202225,399.0,1.0
111.010986328125,73.92409850811909,124.0,3072.0,3425.271595070966,1780.5,1.0
81.586669921875,85.63154233699252,76.0,3072.0,5040.350322646234,1276.5,1.0
94.4642333984375,75.38246030949583,108.0,3072.0,3650.1016766660077,1944.0,1.0
75.95635986328125,72.82323628149963,75.0,3072.0,4445.9593874663315,1375.5,1.0
82.5728759765625,66.27618465904044,82.0,3072.0,3606.357511395674,1836.0,1.0
43.51300048828125,66.1869841585408,0.0,3072.0,7492.070333025445,382.5,1.0
68.462158203125,79.16030054425148,17.0,3072.0,5830.586923715313,825.0,1.0
72.90240478515625,67.8229996845406,72.0,3072.0,4185.7387788776305,1488.0,1.0
70.48822021484375,79.94666027525071,4.0,3072.0,5969.381312162928,985.5,1.0
61.448974609375,68.47037833187072,5.0,3072.0,5922.564847682125,1066.5,1.0
67.97528076171875,79.34893726147607,58.0,3072.0,5503.344744335031,1267.5,1.0
51.50897216796875,67.07883503706583,0.0,3072.0,6405.009221304837,1135.5,1.0
52.2662353515625,71.03382978011086,0.0,3072.0,6379.754903207489,1161.0,1.0
90.81317138671875,73.23624730812121,96.0,3072.0,3401.596206194968,2154.0,1.0
60.07342529296875,78.07789856278318,0.0,3072.0,6523.814116373948,1407.0,1.0
62.03631591796875,75.49821960857261,33.0,3072.0,5623.736358063027,1438.5,1.0
51.29669189453125,58.889161967713235,10.5,3072.0,5822.00860957797,576.0,1.0
107.9208984375,82.32664799736396,115.0,3072.0,3113.299054058251,1902.0,1.0
65.3939208984375,75.37480389146852,32.0,3072.0,5683.229407651956,844.5,1.0
88.72161865234375,87.35397947933487,76.0,3072.0,4049.0072394353656,2169.0,1.0
58.941162109375,81.28099667166099,0.0,3072.0,6798.026974792024,852.0,1.0
50.58551025390625,71.36328978141468,0.0,3072.0,6715.040804045795,1122.0,1.0
57.323486328125,69.45545883419786,41.5,3072.0,5671.967614946334,1161.0,1.0
87.87322998046875,64.49848295035554,77.0,3072.0,3124.7257479657314,1858.5,1.0
78.75628662109375,68.94119005578939,76.0,3072.0,3917.206992871324,1719.0,1.0
66.6663818359375,71.37158812509873,51.0,3072.0,4487.931065647065,2065.5,1.0
102.4547119140625,72.1738362999702,101.0,3072.0,1656.6279380114293,2892.0,1.0
55.80914306640625,65.09301215449891,33.0,3072.0,5354.793168274569,1930.5,1.0
72.33074951171875,75.19401527630892,73.0,3072.0,5467.84237611144,1282.5,1.0
92.532470703125,79.03786622382931,106.0,3072.0,3897.2896832285896,1882.5,1.0
80.5247802734375,79.86457345998826,71.0,3072.0,4499.345952469092,1864.5,1.0
88.33673095703125,77.68820443199886,71.0,3072.0,3056.551733571673,2281.5,1.0
63.80352783203125,70.60248299621043,57.0,3072.0,5347.304028667157,1081.5,1.0
86.23736572265625,90.83087199524208,67.0,3072.0,5119.799837395989,1803.0,1.0
78.11773681640625,74.79724705395685,73.0,3072.0,4353.829908827399,1255.5,1.0
106.20947265625,66.03003498878633,131.0,3072.0,4233.703963434383,1267.5,1.0
63.6357421875,72.50049421865452,6.0,3072.0,5978.871674488423,690.0,1.0
55.84320068359375,68.07559318944983,13.0,3072.0,5730.837995005617,1047.0,1.0
69.845947265625,65.71289648043816,70.0,3072.0,4403.6423560502735,1800.0,1.0
64.888427734375,74.53470086919779,37.5,3072.0,5316.933820351726,1675.5,1.0
72.1993408203125,75.27469265984573,64.0,3072.0,4652.999153771683,1876.5,1.0
63.72137451171875,78.04263747358475,0.0,3072.0,6033.513248928853,1395.0,1.0
53.94903564453125,70.40246780784928,0.0,3072.0,6279.309864547218,1573.5,1.0
45.19500732421875,53.05847624407169,44.0,3072.0,5660.537640100983,1108.5,1.0
42.32928466796875,67.00938441322582,0.0,3072.0,7457.408137214967,928.5,1.0
79.41265869140625,72.62283212268198,78.0,3072.0,4104.075246020716,1554.0,1.0
47.46441650390625,77.18461424531199,0.0,3072.0,7907.340308219952,949.5,1.0
24.7044677734375,48.94443836070908,0.0,3072.0,8755.193544405514,666.0,1.0
76.60272216796875,80.2341738368459,70.0,3072.0,5308.117144995954,1510.5,1.0
62.43914794921875,75.54631080552373,0.0,3072.0,6102.55952449462,1588.5,1.0
